id,name,type,timestamp,severity,description,source,related_assets,related_attacks
event-01836,Maintenance - 1836,Maintenance,2025-11-10T17:01:00Z,medium,Maintenance planifiée: Mise à jour du serveur.,sysmon,IT-03815,
event-01837,Panne Système - 1837,Panne Système,2025-12-04T10:41:00Z,high,Panne système: Réseau indisponible.,firewall,"IT-00909, IT-09280",
event-01838,Panne Système - 1838,Panne Système,2025-02-16T02:02:00Z,critical,Panne système: Réseau indisponible.,firewall,"IT-03639, IT-05894",
event-01839,Incident - 1839,Incident,2025-09-30T21:27:00Z,medium,Incident détecté: Exécution de commande suspecte.,firewall,IT-05104,CVE-2025-6357
event-01840,Maintenance - 1840,Maintenance,2025-08-26T10:18:00Z,medium,Maintenance planifiée: Redémarrage du réseau.,apache,"IT-09134, IT-05600",
event-01841,Maintenance - 1841,Maintenance,2025-09-22T15:05:00Z,medium,Maintenance planifiée: Redémarrage du réseau.,firewall,"IT-04040, IT-00431",
event-01842,Attaque Détectée - 1842,Attaque Détectée,2025-10-01T20:45:00Z,high,Attaque détectée: Tentative de ZeroLogon.,firewall,IT-05802,T4233
event-01843,Alerte - 1843,Alerte,2025-01-04T02:13:00Z,critical,Alerte générée: Tentative de brute-force.,apache,"IT-02268, IT-04968",T2903
event-01844,Incident - 1844,Incident,2025-06-05T11:55:00Z,medium,Incident détecté: Accès non autorisé.,manual,IT-00250,T4491
event-01845,Maintenance - 1845,Maintenance,2025-10-23T09:06:00Z,high,Maintenance planifiée: Sauvegarde des données.,manual,IT-03203,
event-01846,Panne Système - 1846,Panne Système,2025-11-23T13:18:00Z,low,Panne système: Base de données inaccessible.,apache,IT-03632,
event-01847,Incident - 1847,Incident,2025-10-24T15:44:00Z,critical,Incident détecté: Exécution de commande suspecte.,firewall,"IT-00797, IT-05098",CVE-2023-2599
event-01848,Panne Système - 1848,Panne Système,2025-01-18T15:31:00Z,high,Panne système: Serveur hors ligne.,apache,"IT-07402, IT-07213",
event-01849,Attaque Détectée - 1849,Attaque Détectée,2025-11-17T22:29:00Z,medium,Attaque détectée: Tentative de ZeroLogon.,suricata,IT-01903,CVE-2025-9633
event-01850,Maintenance - 1850,Maintenance,2025-09-01T21:00:00Z,critical,Maintenance planifiée: Mise à jour du serveur.,apache,"IT-05896, IT-08639",
event-01851,Attaque Détectée - 1851,Attaque Détectée,2025-04-08T01:35:00Z,high,Attaque détectée: Attaque par force brute.,firewall,"IT-01834, IT-02072",CVE-2025-1983
event-01852,Incident - 1852,Incident,2025-04-12T03:34:00Z,critical,Incident détecté: Trafic réseau anormal.,firewall,IT-02590,CVE-2021-8462
event-01853,Attaque Détectée - 1853,Attaque Détectée,2025-07-29T10:34:00Z,critical,Attaque détectée: Attaque par force brute.,suricata,"IT-09191, IT-02022",T5070
event-01854,Incident - 1854,Incident,2025-01-17T16:51:00Z,medium,Incident détecté: Trafic réseau anormal.,manual,"IT-07662, IT-02552",CVE-2024-3659
event-01855,Panne Système - 1855,Panne Système,2025-12-08T22:35:00Z,critical,Panne système: Réseau indisponible.,apache,IT-03341,
event-01856,Panne Système - 1856,Panne Système,2025-08-25T13:06:00Z,medium,Panne système: Base de données inaccessible.,manual,"IT-05606, IT-06532",
event-01857,Alerte - 1857,Alerte,2025-06-14T01:26:00Z,low,Alerte générée: Requête SQL suspecte.,suricata,"IT-07314, IT-04507",T2657
event-01858,Panne Système - 1858,Panne Système,2025-07-27T05:54:00Z,low,Panne système: Réseau indisponible.,apache,IT-04312,
event-01859,Incident - 1859,Incident,2025-05-05T02:56:00Z,critical,Incident détecté: Accès non autorisé.,firewall,IT-06148,T8203
event-01860,Alerte - 1860,Alerte,2025-02-20T02:35:00Z,low,Alerte générée: Tentative de brute-force.,apache,"IT-07025, IT-07415",CVE-2025-1983
event-01861,Attaque Détectée - 1861,Attaque Détectée,2025-08-01T21:35:00Z,medium,Attaque détectée: Tentative de ZeroLogon.,firewall,IT-00969,CVE-2025-2575
event-01862,Panne Système - 1862,Panne Système,2025-04-19T08:48:00Z,critical,Panne système: Réseau indisponible.,sysmon,"IT-00508, IT-04285",
event-01863,Incident - 1863,Incident,2025-03-12T12:42:00Z,medium,Incident détecté: Exécution de commande suspecte.,sysmon,"IT-04560, IT-08203",T8717
event-01864,Panne Système - 1864,Panne Système,2025-03-27T05:53:00Z,high,Panne système: Base de données inaccessible.,sysmon,"IT-00571, IT-06528",
event-01865,Panne Système - 1865,Panne Système,2025-10-26T04:11:00Z,critical,Panne système: Base de données inaccessible.,suricata,"IT-04199, IT-07227",
event-01866,Incident - 1866,Incident,2025-12-26T22:23:00Z,low,Incident détecté: Accès non autorisé.,manual,"IT-09687, IT-03512",T8834
event-01867,Maintenance - 1867,Maintenance,2025-05-03T19:33:00Z,critical,Maintenance planifiée: Sauvegarde des données.,manual,"IT-00734, IT-07485",
event-01868,Incident - 1868,Incident,2025-02-17T18:03:00Z,critical,Incident détecté: Exécution de commande suspecte.,suricata,"IT-09521, IT-00191",CVE-2023-3541
event-01869,Panne Système - 1869,Panne Système,2025-03-04T11:19:00Z,critical,Panne système: Base de données inaccessible.,suricata,IT-07850,
event-01870,Alerte - 1870,Alerte,2025-08-17T11:45:00Z,high,Alerte générée: Requête SQL suspecte.,manual,IT-01667,CVE-2023-2599
event-01871,Attaque Détectée - 1871,Attaque Détectée,2025-01-24T19:09:00Z,high,Attaque détectée: Attaque par force brute.,firewall,IT-00403,CVE-2025-6004
event-01872,Maintenance - 1872,Maintenance,2025-08-20T11:25:00Z,low,Maintenance planifiée: Mise à jour du serveur.,manual,IT-06399,
event-01873,Maintenance - 1873,Maintenance,2025-08-31T17:56:00Z,high,Maintenance planifiée: Mise à jour du serveur.,sysmon,IT-00607,
event-01874,Panne Système - 1874,Panne Système,2025-05-07T15:52:00Z,low,Panne système: Base de données inaccessible.,sysmon,IT-07285,
event-01875,Attaque Détectée - 1875,Attaque Détectée,2025-10-09T05:13:00Z,critical,Attaque détectée: Attaque par force brute.,firewall,"IT-05469, IT-02696",CVE-2020-3789
event-01876,Incident - 1876,Incident,2025-11-01T05:10:00Z,critical,Incident détecté: Trafic réseau anormal.,apache,"IT-08100, IT-03700",CVE-2024-2360
event-01877,Maintenance - 1877,Maintenance,2025-10-07T21:51:00Z,medium,Maintenance planifiée: Redémarrage du réseau.,firewall,IT-04446,
event-01878,Panne Système - 1878,Panne Système,2025-03-17T23:51:00Z,low,Panne système: Réseau indisponible.,sysmon,IT-06165,
event-01879,Panne Système - 1879,Panne Système,2025-10-13T02:40:00Z,high,Panne système: Base de données inaccessible.,firewall,"IT-06410, IT-06031",
event-01880,Panne Système - 1880,Panne Système,2025-09-09T01:47:00Z,high,Panne système: Serveur hors ligne.,firewall,IT-09910,
event-01881,Attaque Détectée - 1881,Attaque Détectée,2025-06-17T13:13:00Z,low,Attaque détectée: Attaque par force brute.,firewall,IT-05559,T5450
event-01882,Alerte - 1882,Alerte,2025-09-06T05:30:00Z,critical,Alerte générée: Tentative de brute-force.,suricata,IT-08881,T2750
event-01883,Panne Système - 1883,Panne Système,2025-11-28T04:53:00Z,high,Panne système: Base de données inaccessible.,manual,"IT-02872, IT-03759",
event-01884,Attaque Détectée - 1884,Attaque Détectée,2025-12-21T17:16:00Z,critical,Attaque détectée: Exploitation de Log4Shell.,apache,"IT-03121, IT-00713",CVE-2024-2174
event-01885,Attaque Détectée - 1885,Attaque Détectée,2025-11-21T03:34:00Z,low,Attaque détectée: Exploitation de Log4Shell.,firewall,"IT-07878, IT-02999",CVE-2021-3485
event-01886,Alerte - 1886,Alerte,2025-12-30T06:08:00Z,critical,Alerte générée: Scan de port.,firewall,IT-01727,T4230
event-01887,Attaque Détectée - 1887,Attaque Détectée,2025-09-28T10:52:00Z,high,Attaque détectée: Tentative de ZeroLogon.,firewall,"IT-01649, IT-07927",T3286
event-01888,Alerte - 1888,Alerte,2025-07-18T23:57:00Z,high,Alerte générée: Requête SQL suspecte.,firewall,IT-02827,T8761
event-01889,Attaque Détectée - 1889,Attaque Détectée,2025-12-01T16:00:00Z,high,Attaque détectée: Attaque par force brute.,sysmon,IT-02248,T7721
event-01890,Alerte - 1890,Alerte,2025-09-25T16:35:00Z,critical,Alerte générée: Tentative de brute-force.,manual,"IT-06728, IT-04239",T3614
event-01891,Panne Système - 1891,Panne Système,2025-02-27T09:08:00Z,medium,Panne système: Réseau indisponible.,sysmon,"IT-06700, IT-08432",
event-01892,Alerte - 1892,Alerte,2025-09-22T01:10:00Z,medium,Alerte générée: Tentative de brute-force.,suricata,"IT-08753, IT-08733",CVE-2021-6046
event-01893,Alerte - 1893,Alerte,2025-05-06T09:21:00Z,critical,Alerte générée: Requête SQL suspecte.,apache,IT-06212,T8541
event-01894,Attaque Détectée - 1894,Attaque Détectée,2025-12-26T05:59:00Z,high,Attaque détectée: Tentative de ZeroLogon.,sysmon,"IT-03976, IT-09735",T3361
event-01895,Alerte - 1895,Alerte,2025-12-15T01:18:00Z,critical,Alerte générée: Tentative de brute-force.,apache,"IT-02704, IT-01100",T2632
event-01896,Alerte - 1896,Alerte,2025-03-30T13:14:00Z,medium,Alerte générée: Tentative de brute-force.,suricata,"IT-03613, IT-06496",T3865
event-01897,Incident - 1897,Incident,2025-04-26T01:18:00Z,medium,Incident détecté: Exécution de commande suspecte.,apache,IT-00593,CVE-2022-8442
event-01898,Attaque Détectée - 1898,Attaque Détectée,2025-02-24T20:53:00Z,low,Attaque détectée: Attaque par force brute.,apache,IT-09941,CVE-2025-1020
event-01899,Alerte - 1899,Alerte,2025-07-14T05:11:00Z,low,Alerte générée: Scan de port.,firewall,"IT-03712, IT-09939",T7483
event-01900,Panne Système - 1900,Panne Système,2025-12-12T14:47:00Z,low,Panne système: Réseau indisponible.,suricata,"IT-01427, IT-03790",
event-01901,Maintenance - 1901,Maintenance,2025-02-15T12:21:00Z,low,Maintenance planifiée: Sauvegarde des données.,manual,IT-01491,
event-01902,Alerte - 1902,Alerte,2025-07-14T23:21:00Z,high,Alerte générée: Tentative de brute-force.,firewall,IT-08019,CVE-2021-3717
event-01903,Attaque Détectée - 1903,Attaque Détectée,2025-01-10T00:10:00Z,medium,Attaque détectée: Tentative de ZeroLogon.,suricata,"IT-09772, IT-00154",T1587
event-01904,Incident - 1904,Incident,2025-09-14T22:18:00Z,medium,Incident détecté: Trafic réseau anormal.,sysmon,"IT-02109, IT-07177",CVE-2024-7538
event-01905,Maintenance - 1905,Maintenance,2025-04-26T18:40:00Z,medium,Maintenance planifiée: Mise à jour du serveur.,apache,IT-05932,
event-01906,Attaque Détectée - 1906,Attaque Détectée,2025-05-13T17:27:00Z,low,Attaque détectée: Tentative de ZeroLogon.,manual,"IT-03744, IT-01449",T1517
event-01907,Panne Système - 1907,Panne Système,2025-08-22T17:59:00Z,low,Panne système: Serveur hors ligne.,suricata,IT-03209,
event-01908,Attaque Détectée - 1908,Attaque Détectée,2025-12-20T12:26:00Z,low,Attaque détectée: Attaque par force brute.,apache,IT-00730,T8243
event-01909,Panne Système - 1909,Panne Système,2025-11-10T11:39:00Z,critical,Panne système: Base de données inaccessible.,suricata,IT-03538,
event-01910,Panne Système - 1910,Panne Système,2025-09-22T15:20:00Z,high,Panne système: Serveur hors ligne.,apache,IT-06524,
event-01911,Maintenance - 1911,Maintenance,2025-03-17T14:44:00Z,low,Maintenance planifiée: Sauvegarde des données.,manual,IT-00257,
event-01912,Panne Système - 1912,Panne Système,2025-06-09T06:05:00Z,high,Panne système: Base de données inaccessible.,manual,IT-04950,
event-01913,Maintenance - 1913,Maintenance,2025-08-29T03:36:00Z,low,Maintenance planifiée: Redémarrage du réseau.,apache,"IT-09862, IT-07561",
event-01914,Alerte - 1914,Alerte,2025-02-21T18:31:00Z,medium,Alerte générée: Requête SQL suspecte.,suricata,"IT-04353, IT-05415",CVE-2023-4892
event-01915,Panne Système - 1915,Panne Système,2025-02-26T13:41:00Z,low,Panne système: Réseau indisponible.,sysmon,IT-02884,
event-01916,Alerte - 1916,Alerte,2025-02-20T14:39:00Z,high,Alerte générée: Scan de port.,suricata,"IT-08747, IT-02269",CVE-2024-5170
event-01917,Panne Système - 1917,Panne Système,2025-10-07T02:12:00Z,critical,Panne système: Serveur hors ligne.,manual,IT-09340,
event-01918,Alerte - 1918,Alerte,2025-11-02T02:41:00Z,medium,Alerte générée: Scan de port.,manual,IT-02628,T8717
event-01919,Panne Système - 1919,Panne Système,2025-01-30T18:43:00Z,low,Panne système: Serveur hors ligne.,manual,"IT-04493, IT-02185",
event-01920,Alerte - 1920,Alerte,2025-03-24T09:37:00Z,medium,Alerte générée: Requête SQL suspecte.,manual,IT-01643,T6754
event-01921,Panne Système - 1921,Panne Système,2025-11-21T12:30:00Z,critical,Panne système: Réseau indisponible.,apache,"IT-09189, IT-01150",
event-01922,Incident - 1922,Incident,2025-09-27T13:42:00Z,medium,Incident détecté: Accès non autorisé.,firewall,"IT-02820, IT-07891",CVE-2023-2394
event-01923,Panne Système - 1923,Panne Système,2025-10-18T15:08:00Z,low,Panne système: Base de données inaccessible.,suricata,IT-01198,
event-01924,Maintenance - 1924,Maintenance,2025-10-12T11:02:00Z,medium,Maintenance planifiée: Redémarrage du réseau.,sysmon,"IT-06414, IT-04813",
event-01925,Alerte - 1925,Alerte,2025-04-26T03:07:00Z,high,Alerte générée: Tentative de brute-force.,apache,"IT-04826, IT-08829",T5459
event-01926,Maintenance - 1926,Maintenance,2025-09-15T03:43:00Z,high,Maintenance planifiée: Mise à jour du serveur.,apache,IT-09539,
event-01927,Attaque Détectée - 1927,Attaque Détectée,2025-12-16T01:31:00Z,medium,Attaque détectée: Exploitation de Log4Shell.,apache,IT-07090,T2728
event-01928,Alerte - 1928,Alerte,2025-09-22T11:15:00Z,medium,Alerte générée: Requête SQL suspecte.,apache,"IT-06004, IT-05222",T8359
event-01929,Incident - 1929,Incident,2025-07-02T07:31:00Z,high,Incident détecté: Exécution de commande suspecte.,apache,IT-09334,T1654
event-01930,Alerte - 1930,Alerte,2025-10-08T17:06:00Z,high,Alerte générée: Tentative de brute-force.,apache,"IT-01663, IT-04197",T8520
event-01931,Panne Système - 1931,Panne Système,2025-11-18T10:25:00Z,high,Panne système: Serveur hors ligne.,apache,"IT-07045, IT-02024",
event-01932,Attaque Détectée - 1932,Attaque Détectée,2025-02-06T01:15:00Z,high,Attaque détectée: Tentative de ZeroLogon.,suricata,IT-01821,CVE-2020-2108
event-01933,Alerte - 1933,Alerte,2025-06-20T23:38:00Z,medium,Alerte générée: Requête SQL suspecte.,apache,"IT-02700, IT-00077",T4854
event-01934,Alerte - 1934,Alerte,2025-01-17T14:03:00Z,critical,Alerte générée: Tentative de brute-force.,apache,"IT-04971, IT-07474",T5963
event-01935,Attaque Détectée - 1935,Attaque Détectée,2025-01-08T11:36:00Z,low,Attaque détectée: Exploitation de Log4Shell.,apache,IT-01813,CVE-2024-3069
event-01936,Alerte - 1936,Alerte,2025-09-24T20:43:00Z,medium,Alerte générée: Scan de port.,suricata,"IT-07591, IT-00315",CVE-2021-9366
event-01937,Panne Système - 1937,Panne Système,2025-09-11T12:39:00Z,critical,Panne système: Réseau indisponible.,apache,IT-00803,
event-01938,Panne Système - 1938,Panne Système,2025-01-29T13:41:00Z,critical,Panne système: Base de données inaccessible.,suricata,IT-07721,
event-01939,Panne Système - 1939,Panne Système,2025-09-15T21:48:00Z,medium,Panne système: Base de données inaccessible.,firewall,IT-01220,
event-01940,Attaque Détectée - 1940,Attaque Détectée,2025-10-21T02:35:00Z,medium,Attaque détectée: Attaque par force brute.,manual,"IT-04215, IT-06750",T3714
event-01941,Alerte - 1941,Alerte,2025-12-27T15:27:00Z,low,Alerte générée: Requête SQL suspecte.,manual,"IT-05100, IT-08329",T1587
event-01942,Alerte - 1942,Alerte,2025-02-27T01:32:00Z,high,Alerte générée: Tentative de brute-force.,sysmon,"IT-07763, IT-03134",T9231
event-01943,Attaque Détectée - 1943,Attaque Détectée,2025-09-26T05:39:00Z,critical,Attaque détectée: Exploitation de Log4Shell.,manual,"IT-02170, IT-09358",T5990
event-01944,Attaque Détectée - 1944,Attaque Détectée,2025-04-18T10:05:00Z,low,Attaque détectée: Exploitation de Log4Shell.,manual,"IT-01520, IT-01233",CVE-2025-8849
event-01945,Attaque Détectée - 1945,Attaque Détectée,2025-09-15T18:58:00Z,low,Attaque détectée: Tentative de ZeroLogon.,manual,IT-00202,T5459
event-01946,Attaque Détectée - 1946,Attaque Détectée,2025-08-04T06:38:00Z,medium,Attaque détectée: Attaque par force brute.,suricata,IT-04844,CVE-2020-8202
event-01947,Incident - 1947,Incident,2025-03-06T04:41:00Z,high,Incident détecté: Accès non autorisé.,manual,"IT-08028, IT-09342",T2541
event-01948,Maintenance - 1948,Maintenance,2025-02-24T00:21:00Z,medium,Maintenance planifiée: Redémarrage du réseau.,manual,"IT-01876, IT-01030",
event-01949,Attaque Détectée - 1949,Attaque Détectée,2025-12-05T11:17:00Z,critical,Attaque détectée: Attaque par force brute.,firewall,IT-03250,CVE-2025-6902
event-01950,Alerte - 1950,Alerte,2025-05-06T14:39:00Z,critical,Alerte générée: Requête SQL suspecte.,apache,IT-04050,CVE-2025-3471
event-01951,Maintenance - 1951,Maintenance,2025-03-03T09:44:00Z,medium,Maintenance planifiée: Mise à jour du serveur.,suricata,IT-05756,
event-01952,Alerte - 1952,Alerte,2025-01-18T16:16:00Z,high,Alerte générée: Scan de port.,sysmon,"IT-08959, IT-02020",T6913
event-01953,Alerte - 1953,Alerte,2025-09-05T17:02:00Z,low,Alerte générée: Scan de port.,sysmon,"IT-09000, IT-03853",T8926
event-01954,Maintenance - 1954,Maintenance,2025-10-26T08:13:00Z,critical,Maintenance planifiée: Sauvegarde des données.,sysmon,"IT-04589, IT-09626",
event-01955,Maintenance - 1955,Maintenance,2025-05-06T08:51:00Z,critical,Maintenance planifiée: Sauvegarde des données.,apache,"IT-07760, IT-01399",
event-01956,Maintenance - 1956,Maintenance,2025-05-10T09:55:00Z,critical,Maintenance planifiée: Sauvegarde des données.,sysmon,"IT-01520, IT-08792",
event-01957,Incident - 1957,Incident,2025-03-27T13:30:00Z,high,Incident détecté: Accès non autorisé.,firewall,IT-06680,CVE-2020-3228
event-01958,Incident - 1958,Incident,2025-11-19T11:41:00Z,low,Incident détecté: Accès non autorisé.,manual,IT-08599,CVE-2020-7038
